BRO,Broward,10866,11/3/2020,2020 General Election,A022,A022,1682,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,156
BRO,Broward,10866,11/3/2020,2020 General Election,A023,A023,934,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,113
BRO,Broward,10866,11/3/2020,2020 General Election,A024,A024,1240,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,172
BRO,Broward,10866,11/3/2020,2020 General Election,B001,B001,1189,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,761
BRO,Broward,10866,11/3/2020,2020 General Election,B002,B002,1863,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,1040
BRO,Broward,10866,11/3/2020,2020 General Election,B003,B003,1349,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,712
BRO,Broward,10866,11/3/2020,2020 General Election,B004,B004,2474,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,1452
BRO,Broward,10866,11/3/2020,2020 General Election,B005,B005,882,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,392
BRO,Broward,10866,11/3/2020,2020 General Election,B006,B006,782,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,392
BRO,Broward,10866,11/3/2020,2020 General Election,C001,C001,3114,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,1384
BRO,Broward,10866,11/3/2020,2020 General Election,C002,C002,1046,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,521
BRO,Broward,10866,11/3/2020,2020 General Election,C003,C003,1198,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,450
BRO,Broward,10866,11/3/2020,2020 General Election,C004,C004,1682,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,717
BRO,Broward,10866,11/3/2020,2020 General Election,C005,C005,2431,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,73
BRO,Broward,10866,11/3/2020,2020 General Election,C006,C006,3493,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,191
BRO,Broward,10866,11/3/2020,2020 General Election,C007,C007,570,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,248
BRO,Broward,10866,11/3/2020,2020 General Election,C008,C008,1222,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,528
BRO,Broward,10866,11/3/2020,2020 General Election,C009,C009,1155,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,213
BRO,Broward,10866,11/3/2020,2020 General Election,C010,C010,2515,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,917
BRO,Broward,10866,11/3/2020,2020 General Election,C011,C011,1895,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,824
BRO,Broward,10866,11/3/2020,2020 General Election,C012,C012,1709,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,754
BRO,Broward,10866,11/3/2020,2020 General Election,C013,C013,1299,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,522
BRO,Broward,10866,11/3/2020,2020 General Election,C014,C014,1286,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,582
BRO,Broward,10866,11/3/2020,2020 General Election,C015,C015,2825,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,171
BRO,Broward,10866,11/3/2020,2020 General Election,C016,C016,3342,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,1408
BRO,Broward,10866,11/3/2020,2020 General Election,C017,C017,1219,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,606
BRO,Broward,10866,11/3/2020,2020 General Election,C018,C018,1712,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,783
BRO,Broward,10866,11/3/2020,2020 General Election,C019,C019,1594,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,806
BRO,Broward,10866,11/3/2020,2020 General Election,C020,C020,1114,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,135
BRO,Broward,10866,11/3/2020,2020 General Election,C021,C021,1872,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,627
BRO,Broward,10866,11/3/2020,2020 General Election,C022,C022,1686,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,815
BRO,Broward,10866,11/3/2020,2020 General Election,C023,C023,5954,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,1771
BRO,Broward,10866,11/3/2020,2020 General Election,C024,C024,2967,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,879
BRO,Broward,10866,11/3/2020,2020 General Election,C025,C025,978,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,75
BRO,Broward,10866,11/3/2020,2020 General Election,C026,C026,784,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,166
BRO,Broward,10866,11/3/2020,2020 General Election,C027,C027,570,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,99
BRO,Broward,10866,11/3/2020,2020 General Election,C028,C028,3254,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,112
BRO,Broward,10866,11/3/2020,2020 General Election,C029,C029,810,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,299
BRO,Broward,10866,11/3/2020,2020 General Election,C030,C030,2337,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,776
BRO,Broward,10866,11/3/2020,2020 General Election,C031,C031,2399,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,671
BRO,Broward,10866,11/3/2020,2020 General Election,C032,C032,595,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,70
BRO,Broward,10866,11/3/2020,2020 General Election,C033,C033,1112,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,272
BRO,Broward,10866,11/3/2020,2020 General Election,C034,C034,2977,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,786
BRO,Broward,10866,11/3/2020,2020 General Election,C035,C035,1566,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,146
BRO,Broward,10866,11/3/2020,2020 General Election,C036,C036,540,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,69
BRO,Broward,10866,11/3/2020,2020 General Election,C037,C037,1100,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,395
BRO,Broward,10866,11/3/2020,2020 General Election,C038,C038,202,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,84
BRO,Broward,10866,11/3/2020,2020 General Election,D001,D001,1657,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,521
BRO,Broward,10866,11/3/2020,2020 General Election,D002,D002,2085,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,454
BRO,Broward,10866,11/3/2020,2020 General Election,D003,D003,1812,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,566
BRO,Broward,10866,11/3/2020,2020 General Election,D004,D004,1469,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,353
BRO,Broward,10866,11/3/2020,2020 General Election,D005,D005,2560,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,358
BRO,Broward,10866,11/3/2020,2020 General Election,D006,D006,1688,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,431
BRO,Broward,10866,11/3/2020,2020 General Election,D007,D007,1387,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,146
BRO,Broward,10866,11/3/2020,2020 General Election,D008,D008,1726,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,425
BRO,Broward,10866,11/3/2020,2020 General Election,D009,D009,2742,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,339
BRO,Broward,10866,11/3/2020,2020 General Election,D010,D010,959,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,136
BRO,Broward,10866,11/3/2020,2020 General Election,D011,D011,328,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,49
BRO,Broward,10866,11/3/2020,2020 General Election,D012,D012,574,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,56
BRO,Broward,10866,11/3/2020,2020 General Election,D013,D013,1371,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,218
BRO,Broward,10866,11/3/2020,2020 General Election,D014,D014,1526,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,387
BRO,Broward,10866,11/3/2020,2020 General Election,D015,D015,2219,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,622
BRO,Broward,10866,11/3/2020,2020 General Election,D016,D016,3482,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,995
BRO,Broward,10866,11/3/2020,2020 General Election,E001,E001,659,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,71
BRO,Broward,10866,11/3/2020,2020 General Election,E002,E002,2649,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,559
BRO,Broward,10866,11/3/2020,2020 General Election,E003,E003,2194,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,779
BRO,Broward,10866,11/3/2020,2020 General Election,E004,E004,3963,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,919
BRO,Broward,10866,11/3/2020,2020 General Election,E005,E005,2468,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,645
BRO,Broward,10866,11/3/2020,2020 General Election,E006,E006,5276,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,1580
BRO,Broward,10866,11/3/2020,2020 General Election,E007,E007,4074,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,1117
BRO,Broward,10866,11/3/2020,2020 General Election,E008,E008,3233,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,855
BRO,Broward,10866,11/3/2020,2020 General Election,E009,E009,1661,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,560
BRO,Broward,10866,11/3/2020,2020 General Election,E010,E010,4306,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,1221
BRO,Broward,10866,11/3/2020,2020 General Election,E011,E011,3709,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,1044
BRO,Broward,10866,11/3/2020,2020 General Election,E012,E012,1758,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,421
BRO,Broward,10866,11/3/2020,2020 General Election,E013,E013,2454,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,757
BRO,Broward,10866,11/3/2020,2020 General Election,E014,E014,3800,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,1331
BRO,Broward,10866,11/3/2020,2020 General Election,E015,E015,1510,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,556
BRO,Broward,10866,11/3/2020,2020 General Election,E016,E016,1819,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,578
BRO,Broward,10866,11/3/2020,2020 General Election,E017,E017,3224,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,990
BRO,Broward,10866,11/3/2020,2020 General Election,E018,E018,1152,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,443
BRO,Broward,10866,11/3/2020,2020 General Election,E019,E019,2016,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,448
BRO,Broward,10866,11/3/2020,2020 General Election,E020,E020,3666,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,986
BRO,Broward,10866,11/3/2020,2020 General Election,E021,E021,2070,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,614
BRO,Broward,10866,11/3/2020,2020 General Election,E022,E022,3203,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,1100
BRO,Broward,10866,11/3/2020,2020 General Election,E023,E023,2176,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,724
BRO,Broward,10866,11/3/2020,2020 General Election,E024,E024,3770,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,1095
BRO,Broward,10866,11/3/2020,2020 General Election,E025,E025,1339,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,353
BRO,Broward,10866,11/3/2020,2020 General Election,E026,E026,1847,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,517
BRO,Broward,10866,11/3/2020,2020 General Election,E027,E027,3749,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,1034
BRO,Broward,10866,11/3/2020,2020 General Election,E028,E028,1822,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,443
BRO,Broward,10866,11/3/2020,2020 General Election,E029,E029,1470,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,238
BRO,Broward,10866,11/3/2020,2020 General Election,E030,E030,738,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,89
BRO,Broward,10866,11/3/2020,2020 General Election,E031,E031,2318,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,754
BRO,Broward,10866,11/3/2020,2020 General Election,E032,E032,2374,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,747
BRO,Broward,10866,11/3/2020,2020 General Election,E033,E033,2249,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,699
BRO,Broward,10866,11/3/2020,2020 General Election,E034,E034,1048,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,357
BRO,Broward,10866,11/3/2020,2020 General Election,F001,F001,2315,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,766
BRO,Broward,10866,11/3/2020,2020 General Election,F002,F002,1675,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,485
BRO,Broward,10866,11/3/2020,2020 General Election,F003,F003,1492,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,425
BRO,Broward,10866,11/3/2020,2020 General Election,F004,F004,5032,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,1457
BRO,Broward,10866,11/3/2020,2020 General Election,F005,F005,4636,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,1424
BRO,Broward,10866,11/3/2020,2020 General Election,F006,F006,2627,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,642
BRO,Broward,10866,11/3/2020,2020 General Election,F007,F007,3039,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,825
BRO,Broward,10866,11/3/2020,2020 General Election,F008,F008,2511,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,633
BRO,Broward,10866,11/3/2020,2020 General Election,F009,F009,2238,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,578
BRO,Broward,10866,11/3/2020,2020 General Election,F010,F010,3143,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,945
BRO,Broward,10866,11/3/2020,2020 General Election,F011,F011,1481,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,545
BRO,Broward,10866,11/3/2020,2020 General Election,F012,F012,4575,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,1540
BRO,Broward,10866,11/3/2020,2020 General Election,F013,F013,1297,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,360
BRO,Broward,10866,11/3/2020,2020 General Election,F014,F014,1691,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,415
BRO,Broward,10866,11/3/2020,2020 General Election,G001,G001,2114,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,406
BRO,Broward,10866,11/3/2020,2020 General Election,G002,G002,3233,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,954
BRO,Broward,10866,11/3/2020,2020 General Election,G003,G003,2904,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,758
BRO,Broward,10866,11/3/2020,2020 General Election,G004,G004,3148,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,904
BRO,Broward,10866,11/3/2020,2020 General Election,G005,G005,1861,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,435
BRO,Broward,10866,11/3/2020,2020 General Election,G006,G006,3595,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,872
BRO,Broward,10866,11/3/2020,2020 General Election,G007,G007,708,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,165
BRO,Broward,10866,11/3/2020,2020 General Election,G008,G008,3339,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,540
BRO,Broward,10866,11/3/2020,2020 General Election,G009,G009,971,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,135
BRO,Broward,10866,11/3/2020,2020 General Election,G010,G010,2399,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,782
BRO,Broward,10866,11/3/2020,2020 General Election,G011,G011,2900,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,802
BRO,Broward,10866,11/3/2020,2020 General Election,G012,G012,2022,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,520
BRO,Broward,10866,11/3/2020,2020 General Election,G013,G013,1084,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,148
BRO,Broward,10866,11/3/2020,2020 General Election,G014,G014,2573,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,621
BRO,Broward,10866,11/3/2020,2020 General Election,G015,G015,2088,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,596
BRO,Broward,10866,11/3/2020,2020 General Election,G016,G016,3696,0,0,0,Circuit Judge," 17th Judicial Circuit, Group 16",551716,Dennis Daniel Bailey,NOP,101282188,74697,956
